t_rel_s,ecg,hdf_label
10.476,-0.5906076405249595,0
10.479,-0.6365457114665624,0
10.48,-0.6812526112607155,0
10.483,-0.7232542463767785,0
10.484,-0.765905431160764,0
10.486,-0.8116711386731438,0
10.488,-0.8557031540953424,0
10.491,-0.899782305733296,0
10.493,-0.9446550407964716,0
10.495,-0.9853637327485684,0
10.496,-1.028185624968089,0
10.499,-1.064765518173977,0
10.5,-1.0778187861764263,0
10.503,-1.062335244434591,0
10.503,-1.0138201258419124,0
10.505,-0.9297147351750152,0
10.507,-0.811764405590597,0
10.51,-0.664040329797821,0
10.512,-0.494552584463753,0
10.513,-0.306819870779878,0
10.516,-0.1099367398045951,0
10.518,0.0907178738206201,0
10.519,0.2835873897947955,0
10.521,0.4616994649356519,0
10.523,0.6229721818998974,0
10.526,0.7597229154215338,0
10.528,0.8572042555262237,0
10.529,0.9126003590842112,0
10.532,0.9297822078778272,0
10.534,0.9114976219229448,0
10.536,0.8629740232930371,0
10.537,0.7951972804114594,0
10.539,0.7215945483248066,0
10.542,0.6514074297134654,0
10.543,0.5917764877369204,0
10.544,0.5466045429462403,0
10.547,0.5173231161568694,0
10.549,0.4992500010775504,0
10.551,0.4942889530833498,0
10.552,0.4961378918376385,0
10.555,0.4961841328515635,0
10.556,0.4902659451408579,0
10.559,0.4732664817421955,0
10.56,0.4457817693010887,0
10.562,0.4191509460380379,0
10.564,0.3932531796302881,0
10.567,0.3725021748731212,0
10.569,0.3604940415536684,0
10.571,0.3538497583566437,0
10.572,0.355506022658119,0
10.575,0.3436199478318968,0
10.576,0.3168349188171648,0
10.578,0.288906124639777,0
10.58,0.2544787009932692,0
10.583,0.2203109029824332,0
10.585,0.1878434767837271,0
10.587,0.1494900823286484,0
10.588,0.1069425088657415,0
10.59,0.0772266410265758,0
10.592,0.0609963815499125,0
10.593,0.0514267594970106,0
10.595,0.0530458044640742,0
10.598,0.0545459036170205,0
10.599,0.0554597005237963,0
10.601,0.0653989152523606,0
10.604,0.0821201897711558,0
10.606,0.0879399296084223,0
10.608,0.0824353270789689,0
10.609,0.0725761603033895,0
10.611,0.0537710913538781,0
10.614,0.0389479189461627,0
10.615,0.0287559437262139,0
10.617,0.0128175021203815,0
10.619,-0.0061471873492577,0
10.622,-0.0182626040987169,0
10.624,-0.0238443258632002,0
10.625,-0.0257424806326254,0
10.628,-0.0215328817619863,0
10.628,-0.0196610182338276,0
10.631,-0.0204282517386892,0
10.632,-0.0175823752715887,0
10.634,-0.0129111516387218,0
10.636,-0.0113800190301253,0
10.639,-0.0127783440342856,0
10.641,-0.0160020578286226,0
10.643,-0.0222935975312027,0
10.644,-0.0271430557395662,0
10.647,-0.03047518343768,0
10.648,-0.035620094469934,0
10.651,-0.0416687067915267,0
10.652,-0.0468163832739239,0
10.654,-0.0512903099847643,0
10.656,-0.0553509928108197,0
10.659,-0.0586063742536339,0
10.661,-0.0630539808903294,0
10.663,-0.0687594015957933,0
10.664,-0.0744210178475339,0
10.667,-0.0804850014368438,0
10.668,-0.0853502737421479,0
10.67,-0.0887441064921981,0
10.671,-0.0917530492981012,0
10.673,-0.0939044408319508,0
10.676,-0.095804867210316,0
10.678,-0.097539678358969,0
10.68,-0.098388047692446,0
10.681,-0.0984730050904188,0
10.684,-0.0992997427459855,0
10.686,-0.1008949248609558,0
10.687,-0.1026100362544264,0
10.689,-0.1048217519493876,0
10.691,-0.1064683767056921,0
10.694,-0.1074746242021797,0
10.696,-0.1086801232697157,0
10.697,-0.1098476314859643,0
10.7,-0.1109126525626664,0
10.702,-0.1119654910163173,0
10.703,-0.1128696211917033,0
10.705,-0.113633474375525,0
10.707,-0.1144970774848418,0
10.71,-0.1154557719142022,0
10.711,-0.1164046874627438,0
10.712,-0.1173981446309869,0
10.715,-0.1181719801238132,0
10.717,-0.1187003289150824,0
10.719,-0.1191529996436679,0
10.72,-0.1194610580368831,0
10.723,-0.1197533058755337,0
10.724,-0.1200501669388139,0
10.726,-0.120231852866679,0
10.728,-0.1203306702615157,0
10.73,-0.1208480385461109,0
10.733,-0.1218213057451001,0
10.735,-0.123039939502765,0
10.736,-0.1246458225305982,0
10.739,-0.1263285898711642,0
10.74,-0.1280798297063643,0
10.743,-0.1301837925906162,0
10.744,-0.1325843354938866,0
10.746,-0.1349872822174188,0
10.748,-0.1374097448068838,0
10.751,-0.139963548460563,0
10.753,-0.142584794806471,0
10.753,-0.1455333935226336,0
10.756,-0.1488318346018542,0
10.758,-0.1523046810242824,0
10.759,-0.156016728108093,0
10.761,-0.1581683108057349,0
10.763,-0.1585629249792273,0
10.766,-0.1580951830898376,0
10.767,-0.1562428469677333,0
10.769,-0.1540048874756778,0
10.772,-0.1514283907337115,0
10.774,-0.1475398994381809,0
10.776,-0.1425224924686032,0
10.777,-0.1377425501748134,0
10.779,-0.133174014039265,0
10.782,-0.1282590939085532,0
10.783,-0.1233175266179021,0
10.785,-0.1172611333816799,0
10.788,-0.1100024726423577,0
10.79,-0.1023315204643883,0
10.792,-0.0939889370282928,0
10.793,-0.08624673758007,0
10.795,-0.0793056944466597,0
10.796,-0.0723701577048398,0
10.799,-0.0658179071087369,0
10.8,-0.0590839322648104,0
10.802,-0.0521114044796365,0
10.804,-0.0455209369209378,0
10.807,-0.0392027584097117,0
10.809,-0.0319243761572125,0
10.811,-0.0236679357121481,0
10.812,-0.0149608682137672,0
10.815,-0.0054962260590596,0
10.816,0.0038149463160265,0
10.819,0.0129066887869567,0
10.82,0.0223877214959345,0
10.822,0.0320414388355531,0
10.825,0.0418528158987611,0
10.827,0.0518646239743035,0
10.828,0.059719030654747,0
10.831,0.0696929584364877,0
10.832,0.0773439276042714,0
10.835,0.0839939774185182,0
10.836,0.0892524683467102,0
10.838,0.0927827712152312,0
10.839,0.1055751809927836,0
10.841,0.1241959470951483,0
10.844,0.1331953175273846,0
10.846,0.1320945255016813,0
10.848,0.1398372083362751,0
10.849,0.153604960480052,0
10.851,0.1631953287528301,0
10.854,0.1712468569224906,0
10.855,0.1752852554501199,0
10.857,0.1735668534344692,0
10.859,0.1682973415799962,0
10.862,0.1581360343984947,0
10.864,0.1468629019927052,0
10.865,0.1346413916791823,0
10.868,0.1183167086234124,0
10.87,0.0986568444112686,0
10.871,0.1161822425439601,0
10.873,0.1746235992775242,0
10.875,0.2587874190852671,0
10.878,0.3725343438353359,0
10.878,0.4968157931634568,0
10.881,0.6209419519842138,0
10.883,0.7482023251185667,0
10.884,0.8676687304258737,0
10.887,0.9723274183832766,0
10.888,1.0610884774502505,0
10.891,1.1348768116645749,0
10.892,1.1906943047752945,0
10.894,1.242887953956323,0
10.896,1.291434109686331,0
10.899,1.3234535827975349,0
10.901,1.3414970080510504,0
10.903,1.332935121680987,0
10.904,1.2943059531856849,0
10.907,1.2292554132381033,0
10.908,1.1401402545085897,0
10.911,1.0643839477759955,0
10.912,1.0080469656181965,0
10.914,0.9497823555742196,0
10.916,0.88963668190134,0
10.919,0.8255537694097391,0
10.92,0.7374588420955317,0
10.921,0.605868903530623,0
10.924,0.4167541339144464,0
10.926,0.1674137881121914,0
10.927,-0.1370197394980216,0
10.929,-0.480311286955594,0
10.931,-0.8373864616273056,0
10.934,-1.178760981951814,0
10.936,-1.475401883211106,0
10.937,-1.7033285280997676,0
10.94,-1.847638983947318,0
10.942,-1.9049034877138689,0
10.944,-1.8832939613546984,0
10.945,-1.8004275921796704,0
10.947,-1.6788289609529203,0
10.95,-1.540022255118152,0
10.951,-1.4043911805038882,0
10.953,-1.2825903057253745,0
10.956,-1.1802239184829462,0
10.958,-1.0981697802104184,0
10.96,-1.033149633141728,0
10.961,-0.9795579296275406,0
10.963,-0.935452200333217,0
10.964,-0.8907784130790257,0
10.967,-0.8416693610105151,0
10.968,-0.7947104100093125,0
10.97,-0.7454619290400213,0
10.973,-0.6882980578147744,0
10.975,-0.621778503898418,0
10.976,-0.5407302709228549,0
10.979,-0.4479712928772341,0
10.98,-0.3650090174711605,0
10.983,-0.2941459019233685,0
10.984,-0.2315313895470827,0
10.986,-0.1883058614493285,0
10.988,-0.1821390801361909,0
10.991,-0.2299153116674769,0
10.993,-0.342380073052869,0
10.995,-0.5088233910434827,0
10.996,-0.6842487300382377,0
10.999,-0.7891673026225903,0
11.0,-0.728139067666043,0
11.003,-0.4328803811640678,0
11.003,0.1119395707343476,0
11.006,0.838126246322649,0
11.007,1.6078267756224132,0
11.009,2.247683582015057,0
11.012,2.5948237912250085,0
11.014,2.538194259030381,0
11.016,2.039235850566129,0
11.017,1.133406092758784,0
11.019,-0.0759974974376125,0
11.022,-1.4311660227889742,0
11.023,-2.736733687662634,0
11.025,-3.7850426404814166,0
11.028,-4.393458835580823,0
11.03,-4.447067514041656,1
11.032,-3.9298219188027455,0
11.033,-2.932149347514353,0
11.036,-1.6319841539494755,0
11.038,-0.2511862737181365,0
11.039,0.99450215589973,0
11.041,1.9368735680155555,0
11.043,2.485243550448806,0
11.044,2.623306244984391,0
11.047,2.4011239304542693,0
11.049,1.9236627435622664,0
11.051,1.3220234286016237,0
11.052,0.7363793700676823,0
11.055,0.2919095962143035,0
11.056,0.0704943471231793,0
11.059,0.0855195642128002,0
11.06,0.30035922062463,0
11.062,0.6352797669121548,0
11.064,0.9787909906738692,0
11.067,1.2401513845274708,0
11.069,1.3593656792880822,0
11.071,1.3208116175378144,0
11.072,1.163297925384947,0
11.075,0.964333045392886,0
11.076,0.7870616421942995,0
11.078,0.6666600658039545,0
11.08,0.6174274855032703,0
11.083,0.6134412307739144,0
11.085,0.6256062154242331,0
11.087,0.6358725899035265,0
11.088,0.6279835851526683,0
11.089,0.5937516496884657,0
11.092,0.5446247116630865,0
11.094,0.4987502749522242,0
11.095,0.4614790711942664,0
11.097,0.4443637222899248,0
11.099,0.4425392381301718,0
11.102,0.4430717349387232,0
11.104,0.439936585747645,0
11.105,0.4283721894066186,0
11.108,0.4068906909876866,0
11.11,0.3737241487985154,0
11.111,0.3312617850121627,0
11.113,0.2901345897600915,0
11.115,0.2522347134828506,0
11.118,0.2047803363732165,0
11.119,0.1506293626737651,0
11.121,0.1118761968717055,0
11.124,0.0889237351646281,0
11.126,0.0729952413357252,0
11.128,0.0697512441335069,0
11.128,0.0638962973067704,0
11.131,0.0546389964050902,0
11.132,0.0544154888913536,0
11.134,0.0600208928695786,0
11.136,0.0572554198735577,0
11.139,0.0462844774095246,0
11.141,0.0314019900204227,0
11.143,0.009010466338785,0
11.144,-0.0076925770034639,0
11.147,-0.0221855628906237,0
11.148,-0.0377847973187896,0
11.151,-0.0577344699496636,0
11.152,-0.0700853790864653,0
11.154,-0.0765488564054943,0
11.156,-0.0816586578849819,0
11.159,-0.0784551071230991,0
11.161,-0.0790449798661916,0
11.163,-0.0820566189833526,0
11.164,-0.0826368318214457,0
11.167,-0.0825824259943013,0
11.168,-0.0785713492973694,0
11.169,-0.0741129155028683,0
11.171,-0.0812630918614899,0
11.174,-0.1024143298969705,0
11.176,-0.1141604153881927,0
11.177,-0.1190025719827055,0
11.18,-0.1309820538082585,0
11.182,-0.1465097774720586,0
11.184,-0.1598985627011875,0
11.185,-0.1725729811681567,0
11.187,-0.1856194431871385,0
11.19,-0.198200563540807,0
11.191,-0.2124662993542819,0
11.193,-0.2285308848198097,0
11.196,-0.2467095605046562,0
11.198,-0.2638526090129339,0
11.2,-0.285124387998068,0
11.201,-0.3093538387542562,0
11.203,-0.3366728439451413,0
11.206,-0.3677320159698259,0
11.207,-0.390297331341332,0
11.209,-0.4086675057931736,0
11.211,-0.4396962709100337,0
11.212,-0.4841655099174984,0
11.215,-0.5314410735831855,0
11.217,-0.5808813635583946,0
11.219,-0.6468494408554483,0
11.22,-0.72214976171853,0
11.223,-0.7865443671298601,0
11.224,-0.8378489846946068,0
11.226,-0.887102894431033,0
11.228,-0.9335734696670204,0
11.23,-0.9719466170759888,0
11.233,-1.0081388665471245,0
11.235,-1.0489943893059384,0
11.236,-1.097066502933651,0
11.239,-1.1387126311275764,0
11.24,-1.1699237431812164,0
11.243,-1.1884438776267163,0
11.244,-1.1834118729138607,0
11.246,-1.156865259463446,0
11.248,-1.102001540579594,0
11.251,-1.011892620072472,0
11.253,-0.8876601321550793,0
11.254,-0.7288904086627775,0
11.256,-0.5404157696590456,0
11.257,-0.3325134081470133,0
11.259,-0.1139915421291519,0
11.262,0.1143207822674207,0
11.263,0.3442071534036999,0
11.265,0.5552185751321079,0
11.267,0.7399261898794423,0
11.27,0.8818257307656349,0
11.272,0.9740430554232742,0
11.273,1.020271693500053,0
11.276,1.0221267427154197,0
11.278,0.9887827532005636,0
11.279,0.9320155250933928,0
11.281,0.863214127145773,0
11.283,0.7929168962935786,0
11.286,0.7317976178935667,0
11.288,0.6841748167171894,0
11.289,0.651690344841122,0
11.292,0.6317146621472949,0
11.294,0.6161361761086818,0
11.295,0.6032798136386205,0
11.296,0.5879256880446204,0
11.299,0.5661829886086741,0
11.3,0.5456682323157845,0
11.302,0.5272801612996285,0
11.304,0.4982959346013338,0
11.307,0.4598778021567975,0
11.309,0.4354647688679178,0
11.311,0.4246019056581859,0
11.312,0.4142400587542119,0
11.315,0.4094102213034735,0
11.316,0.4020954067966931,0
11.319,0.3906554694734711,0
11.32,0.3826564459107638,0
11.322,0.3759224642126074,0
11.325,0.3629798018470734,0
11.327,0.3438668137063826,0
11.328,0.3203517442769834,0
11.331,0.2904402475413672,0
11.332,0.2596005660782854,0
11.335,0.2277562861463657,0
11.336,0.19033314647649,0
11.337,0.1482601196646296,0
11.339,0.1180203332745922,0
11.342,0.1005525715286788,0
11.344,0.0885552371036471,0
11.345,0.0864823162531944,0
11.348,0.0833056065899043,0
11.35,0.0784235811119189,0
11.351,0.0812192573187382,0
11.353,0.0894242489972744,0
11.355,0.0887883276087882,0
11.358,0.0791574357520555,0
11.359,0.065810873947097,0
11.361,0.0450992942448127,0
11.364,0.0277873786685016,0
11.366,0.0143768085613218,0
11.368,-0.0036121652574185,0
11.369,-0.02391209316163,0
11.371,-0.0393371160487018,0
11.374,-0.0502118702065252,0
11.375,-0.0584066635223163,0
11.377,-0.062177532118737,0
11.378,-0.067916592301495,0
11.381,-0.075827149001631,0
11.383,-0.0812564160087162,0
11.384,-0.0855556977136801,0
11.387,-0.0909355807705897,0
11.388,-0.0970974476608875,0
11.391,-0.1039334679205419,0
11.392,-0.1119449811340899,0
11.394,-0.1186218784962792,0
11.396,-0.12394771300771,0
11.399,-0.1295963697248001,0
11.401,-0.135049149024509,0
11.403,-0.1399785943248596,0
11.404,-0.1445243308296225,0
11.407,-0.1484799672406663,0
11.408,-0.1517881033520158,0
11.411,-0.1551046856018161,0
11.412,-0.1584129757220999,0
11.414,-0.1613380519710896,0
11.416,-0.164013283708204,0
11.419,-0.1656470099855967,0
11.42,-0.1661277851268201,0
11.422,-0.165921924463424,0
11.424,-0.1647977530991841,0
11.425,-0.1630984983065921,0
11.427,-0.1608531418740693,0
11.43,-0.1576817644236454,0
11.431,-0.1536474885508815,0
11.433,-0.1493438510343327,0
11.436,-0.1447626227252444,0
11.438,-0.1396504261190367,0
11.44,-0.1341460177926071,0
11.441,-0.1277929729554702,0
11.444,-0.1205519379900808,0
11.446,-0.1127573356375717,0
11.447,-0.104299392062931,0
11.449,-0.0970633114771478,0
11.451,-0.091272607158233,0
11.454,-0.0859605746104383,0
11.456,-0.0816793805252139,0
11.457,-0.0774178723999909,0
11.46,-0.0731257830972159,0
11.462,-0.0698113113517231,0
11.463,-0.0672910969288196,0
11.464,-0.0640731224808293,0
11.467,-0.0601799608801909,0
11.468,-0.0562320877848628,0
11.47,-0.0518789469930333,0
11.473,-0.0482936299513011,0
11.475,-0.0455721788052425,0
11.476,-0.0428579407201085,0
11.479,-0.040430717874787,0
11.48,-0.0386850099569487,0
11.483,-0.0375849289516432,0
11.484,-0.0371627686720475,0
11.486,-0.0375250060211691,0
11.488,-0.0382695794297405,0
11.491,-0.039423246557724,0
11.493,-0.0412931579619926,0
11.495,-0.0438182148974872,0
11.496,-0.0470663568896292,0
11.499,-0.0510971893276179,0
11.5,-0.0558574208141691,0
11.503,-0.0613918233900139,0
11.503,-0.0677833899673689,0
11.505,-0.0750539791710073,0
11.507,-0.0832195019952888,0
11.51,-0.0923194214470573,0
11.512,-0.099212530962472,0
11.513,-0.1036034808156343,0
11.516,-0.1070117873738494,0
11.518,-0.1085453763184973,0
11.519,-0.1100417382275676,0
11.521,-0.1115942253169236,0
11.523,-0.1114850582910812,0
11.526,-0.1100654786444254,0
11.528,-0.1096226172684968,0
11.529,-0.1101142692339383,0
11.532,-0.1106481535724661,0
11.534,-0.1117665914576485,0
11.536,-0.1116407261661742,0
11.537,-0.1101391780850267,0
11.539,-0.1086019136333612,0
11.542,-0.1066034493478401,0
11.543,-0.1046497733276634,0
11.544,-0.1029204330184831,0
11.547,-0.1008574036796084,0
11.549,-0.0986281253359165,0
11.551,-0.0962370937156075,0
11.552,-0.0936318700166142,0
11.555,-0.0909564601433053,0
11.556,-0.0882047436269875,0
11.559,-0.0845034291055335,0
11.56,-0.0797971520674379,0
11.562,-0.0744975319945202,0
11.564,-0.0683699159071813,0
11.567,-0.0619402454317419,0
11.569,-0.0552418355929283,0
11.571,-0.0478087706068958,0
11.572,-0.03974895012151,0
11.575,-0.0324863922647922,0
11.576,-0.0260999454871022,0
11.578,-0.0199878516916303,0
11.58,-0.0145378766461912,0
11.583,-0.0088055265617564,0
11.585,-0.0027494311052982,0
11.587,0.0028166000232754,0
11.588,0.0080797106649582,0
11.59,0.0137962851948972,0
11.592,0.019924351498786,0
11.593,0.0262172139011232,0
11.595,0.0328464941046217,0
11.598,0.0391412534133961,0
11.599,0.0450591256864417,0
11.601,0.0510669014416939,0
11.604,0.0570080036577533,0
11.606,0.0646082385667859,0
11.608,0.0740850407252508,0
11.609,0.0845108682285281,0
11.611,0.0963915503234062,0
11.614,0.1083988708200191,0
11.615,0.1204342136771718,0
11.617,0.1336189265345148,0
11.619,0.1476625782271048,0
11.622,0.1594966440402216,0
11.624,0.1689498993717282,0
11.625,0.1777687620244646,0
11.628,0.1851605348399705,0
11.628,0.179274535779884,0
11.631,0.1644186228104268,0
11.632,0.1565576511447299,0
11.634,0.1564284499103519,0
11.636,0.2076699409989822,0
11.639,0.3110095382730739,0
11.641,0.4341843861194697,0
11.643,0.5795379543169222,0
11.644,0.7124562228824504,0
11.647,0.8216890115107622,0
11.648,0.9331274779007462,0
11.651,1.0395951168453632,0
11.652,1.131289535753083,0
11.654,1.209859818406253,0
11.656,1.2644268008074324,0
11.659,1.2917292023593154,0
11.661,1.309947433211171,0
11.663,1.3161145052352516,0
11.664,1.2938861607561012,0
11.667,1.251422911403673,0
11.668,1.191839377976083,0
11.67,1.1220350426922154,0
11.671,1.0537205212040033,0
11.673,0.9932859755783106,0
11.676,0.9375278197813632,0
11.678,0.8791172997321609,0
11.68,0.8004606569324586,0
11.681,0.6832228004112687,0
11.684,0.5326059717068449,0
11.686,0.3392487698805936,0
11.687,0.0849165615224739,0
11.689,-0.215242694514356,0
11.691,-0.5451826042796695,0
11.694,-0.8800961622590912,0
11.696,-1.183175128970336,0
11.697,-1.431280925290484,0
11.7,-1.620400894417724,0
11.702,-1.7412426913397807,0
11.703,-1.7848279567769914,0
11.705,-1.7660585164880471,0
11.707,-1.6875143465889677,0
11.71,-1.569242289450598,0
11.711,-1.4425133990109973,0
11.712,-1.323389602749679,0
11.715,-1.2099713407538144,0
11.717,-1.109393719431245,0
11.719,-1.026762218347833,0
11.72,-0.9575922476194796,0
11.723,-0.906565670994017,0
11.724,-0.8733681948138511,0
11.726,-0.8414999867863875,0
11.728,-0.8101915161346068,0
11.73,-0.7765255186135527,0
11.733,-0.7351162818674251,0
11.735,-0.6820566854662239,0
11.736,-0.6193471808196552,0
11.739,-0.5479330498136981,0
11.74,-0.4732609938564779,0
11.743,-0.4035844192353886,0
11.744,-0.3432166898326633,0
11.746,-0.2924498459872121,0
11.748,-0.2637721369904292,0
11.751,-0.279925119176181,0
11.753,-0.3506524763425704,0
11.753,-0.4966813086252804,0
11.756,-0.6858823046426686,0
11.758,-0.8379346789826101,0
11.759,-0.8643721109710625,0
11.761,-0.6585448536245736,0
11.763,-0.1758175855487875,0
11.766,0.5388865798631046,0
11.767,1.3811269248792233,0
11.769,2.177587124689353,0
11.772,2.7509169013174977,0
11.774,2.965726981468773,0
11.776,2.736539297773527,0
11.777,2.0559945035562164,0
11.779,0.9891788037198294,0
11.782,-0.3371664468294659,0
11.783,-1.740151091266186,0
11.785,-3.007019049280553,0
11.788,-3.9301644984186734,0
11.79,-4.348610131139283,1
11.792,-4.188471513693172,0
11.793,-3.483957659201522,0
11.795,-2.3699400881427133,0
11.796,-1.0493891188978128,0
11.799,0.2541263129723807,0
11.8,1.3441890088318518,0
11.802,2.0851944461296283,0
11.804,2.417801462152584,0
11.807,2.357848364901,0
11.809,1.983443732510648,0
11.811,1.4153003352843496,0
11.812,0.7940609608188318,0
11.815,0.2555326603888404,0
11.816,-0.0947434424961177,0
11.819,-0.2020407593549043,0
11.82,-0.0732583067063735,0
11.822,0.2270279517352756,0
11.825,0.5980958014560867,0
11.827,0.9312115367060636,0
11.828,1.1417621369855155,0
11.831,1.1932424107664312,0
11.832,1.100358289350878,0
11.835,0.918508131759266,0
11.836,0.7197111678314043,0
11.838,0.5650139719911578,0
11.839,0.4863682777665043,0
11.841,0.4834856997150967,0
11.844,0.5311483631414906,0
11.846,0.5936234744524227,0
11.848,0.6416165912098323,0
11.849,0.6599325938033279,0
11.851,0.6485513936290942,0
11.854,0.6191663607045463,0
11.855,0.5804766307793935,0
11.857,0.5393421167828474,0
11.859,0.5048526772632911,0
11.862,0.4715953574155465,0
11.864,0.4374638098716843,0
11.865,0.3978683558730541,0
11.868,0.3470642192841799,0
11.87,0.2859833780922695,0
11.871,0.2424358294068993,0
11.873,0.21799174739992,0
11.875,0.1943849801724604,0
11.878,0.1784810105589163,0
11.878,0.1642792010606865,0
11.881,0.1500217803561237,0
11.883,0.1438054711429172,0
11.884,0.1440923874321451,0
11.887,0.1351868254844597,0
11.888,0.1167882754658711,0
11.891,0.0951968803842675,0
11.892,0.0664126494361148,0
11.894,0.0430687521893872,0
11.896,0.0259390628436997,0
11.899,0.0033176659683572,0
11.901,-0.0179378676423611,0
11.903,-0.0350779313410034,0
11.904,-0.0471590723131919,0
11.907,-0.0557615104465514,0
11.908,-0.0594224569133623,0
11.911,-0.0547536905347327,0
11.912,-0.0450037424129163,0
11.914,-0.0403128950110019,0
11.916,-0.0425591648858404,0
11.919,-0.0428052234356156,0
11.92,-0.040087933460225,0
11.921,-0.045194164855246,0
11.924,-0.0562622813181932,0
11.926,-0.0646117671312706,0
11.927,-0.0712713236138884,0
11.929,-0.0794902851346165,0
11.931,-0.0916570155275028,0
11.934,-0.0996114152227123,0
11.936,-0.1048352393779095,0
11.937,-0.1086687533429851,0
11.94,-0.1099140422673753,0
11.942,-0.1129166869536698,0
11.944,-0.1178851950141696,0
11.945,-0.1216659493624744,0
11.947,-0.1252181166168627,0
11.95,-0.1328673053798631,0
11.951,-0.1447300606107986,0
11.953,-0.1590822939806286,0
11.956,-0.1770714853457641,0
11.958,-0.1977200067609783,0
11.96,-0.2170050705902942,0
11.961,-0.2407574503269662,0
11.963,-0.267061317078303,0
11.964,-0.2951243882560946,0
11.967,-0.3252243087886423,0
11.968,-0.3553418032157404,0
11.97,-0.3896162890986303,0
11.973,-0.4261733407656993,0
11.975,-0.4666267566410087,0
11.976,-0.5097485003573661,0
11.979,-0.5559967666569678,0
11.98,-0.6009087930403691,0
11.983,-0.6440160258566,0
11.984,-0.6878171052530077,0
11.986,-0.7310702097784852,0
11.988,-0.7762490303405496,0
11.991,-0.8235798392261755,0
11.993,-0.870842556413174,0
11.995,-0.9185750451135593,0
11.996,-0.9620129010807456,0
11.999,-1.0003596316359715,0
12.0,-1.0382036047944792,0
12.003,-1.0700980081674405,0
12.003,-1.0806113955629346,0
12.006,-1.0663003673541058,0
12.007,-1.0351372264665255,0
12.009,-0.9813959817777516,0
12.012,-0.8915495645324544,0
12.014,-0.7671099687519153,0
12.016,-0.6200957607665122,0
12.017,-0.4485454457555427,0
12.019,-0.2599202612323411,0
12.022,-0.0573130876728154,0
12.023,0.146240616271465,0
12.025,0.3456307148950158,0
12.028,0.5245224858477556,0
12.03,0.6745183049469541,0
12.032,0.793503692151947,0
12.033,0.8762290758929812,0
12.036,0.9138921784969826,0
12.038,0.9107547240654256,0
12.039,0.8782375500218734,0
12.041,0.8254598207609756,0
12.043,0.7646965208500326,0
12.044,0.7058143664107398,0
12.047,0.6563495297067529,0
12.049,0.6199583408190712,0
12.051,0.5958741956766764,0
12.052,0.5809767729000809,0
12.055,0.5700331761807461,0
12.056,0.5606781321547437,0
12.059,0.5497701054826318,0
12.06,0.5340241453278537,0
12.062,0.5129579283076661,0
12.064,0.487508135306426,0
12.067,0.4707915603628073,0
12.069,0.4644060412478382,0
12.071,0.4569657934618895,0
12.072,0.4519355972311841,0
12.075,0.4385783441448662,0
12.076,0.4146420335580912,0
12.078,0.3875911506062397,0
12.08,0.3540547289672699,0
12.083,0.3187956676796583,0
12.085,0.2823735990419085,0
12.087,0.2393461899725738,0
12.088,0.1906544795794372,0
12.089,0.1572734342977141,0
12.092,0.1403966315849675,0
12.094,0.1306337125774369,0
12.095,0.1336305546113497,0
12.097,0.1358243132482122,0
12.099,0.1364576729232915,0
12.102,0.147211610698849,0
12.104,0.1653086846507649,0
12.105,0.1703557187363722,0
12.108,0.1619139739841447,0
12.11,0.147847108077249,0
12.111,0.122861461813229,0
12.113,0.1018931663325472,0
12.115,0.0856478967714988,0
12.118,0.0621310748004177,0
12.119,0.0344601429760697,0
12.121,0.0145512964523469,0
12.124,0.0020742250803727,0
12.126,-0.0065386077092195,0
12.128,-0.0083540995642416,0
12.128,-0.0134626844454682,0
12.131,-0.0222468689707402,0
12.132,-0.027208841131461,0
12.134,-0.0304928155698993,0
12.136,-0.0359026528540702,0
12.139,-0.0429655001028981,0
12.141,-0.0513668928270257,0
12.143,-0.0619712916943786,0
12.144,-0.0706145269868666,0
12.147,-0.0772509723479979,0
12.148,-0.0846800616709458,0
12.151,-0.0920346578824916,0
12.152,-0.098737186526749,0
12.154,-0.1050174416309982,0
12.156,-0.1105412478411147,0
12.159,-0.115203233093645,0
12.161,-0.120106037423382,0
12.163,-0.1252198157270536,0
12.164,-0.1299050743780901,0
12.167,-0.13438367071207,0
12.168,-0.1376706615420872,0
12.169,-0.1396102963539713,0
12.171,-0.1408205237011424,0
12.174,-0.1410098172911255,0
12.176,-0.1405509877467025,0
12.177,-0.1394824574821306,0
12.18,-0.1373552517723995,0
12.182,-0.1342363214686744,0
12.184,-0.1308744428540902,0
12.185,-0.1272605971795685,0
12.187,-0.1230652810610841,0
12.19,-0.1184627223214632,0
12.191,-0.1128853828122885,0
12.193,-0.1062812947202102,0
12.196,-0.0990664216466131,0
12.198,-0.0911026268097679,0
12.2,-0.0848721823763055,0
12.201,-0.0806661935473748,0
12.203,-0.0772156391280055,0
12.206,-0.0752464312428313,0
12.207,-0.07341953445663,0
12.209,-0.0716682631275331,0
12.211,-0.0713223470472489,0
12.212,-0.0721381015831771,0
12.215,-0.0721550865053815,0
12.217,-0.0714027641399096,0
12.219,-0.0706938492955871,0
12.22,-0.0695672246820154,0
12.223,-0.0695647078418729,0
12.224,-0.0708115230693196,0
12.226,-0.0721808977259605,0
12.228,-0.0740399023619795,0
12.23,-0.0750578973852416,0
12.233,-0.0749967058408381,0
12.235,-0.074761979747911,0
12.236,-0.0739544266311314,0
12.239,-0.0731021578200913,0
12.24,-0.0722750953888236,0
12.243,-0.0708538004496097,0
12.244,-0.0689442841763115,0
