pig,chamber,period,experimental_unit,timestamp,phase_idx,outer_fold,observed_HP,predicted_HP__Sensor/context base,predicted_HP__+ planned feeding amount,predicted_HP__+ protocol meal timing
pig_15,A1,1,A1_p1,2026-06-07 16:30:00,2,5,20.70705797021403,33.07431478128366,32.10365592270315,32.85243361290087
pig_15,A1,1,A1_p1,2026-06-07 17:00:00,2,5,21.23366430835613,30.60520696294474,30.07640450886624,31.131484144106018
pig_15,A1,1,A1_p1,2026-06-07 17:30:00,2,5,20.108781693999283,33.6511138965583,32.56414360222239,33.31473379153327
pig_15,A1,1,A1_p1,2026-06-07 18:00:00,2,5,26.2115551440212,35.42942360233745,34.67996959167435,36.05712543962719
pig_15,A1,1,A1_p1,2026-06-07 18:30:00,2,5,21.211886339013876,33.061365322284196,31.882421540895532,33.292298106731536
pig_15,A1,1,A1_p1,2026-06-07 19:00:00,2,5,21.686389030810275,33.03729766195521,32.30801324046977,32.95797344023377
pig_15,A1,1,A1_p1,2026-06-07 19:30:00,2,5,28.618958116480528,35.40571867825908,34.45984712867769,34.892868142267766
pig_15,A1,1,A1_p1,2026-06-07 20:00:00,2,5,29.066884812990267,34.49054908004729,33.65797703799823,33.84445107272503
pig_15,A1,1,A1_p1,2026-06-07 20:30:00,2,5,23.824460527101994,32.755673445846156,31.678867055333306,32.37152206943033
pig_15,A1,1,A1_p1,2026-06-07 21:00:00,2,5,19.876646367127265,32.425672703037186,31.70796560080524,32.05301967643842
pig_15,A1,1,A1_p1,2026-06-07 21:30:00,2,5,27.949034556392498,32.80919963594757,32.29281891111276,32.740881823366585
pig_15,A1,1,A1_p1,2026-06-07 22:00:00,2,5,29.849245834370002,32.58689680853225,32.36153734661327,32.32353947771183
pig_15,A1,1,A1_p1,2026-06-07 22:30:00,2,5,35.17032833494993,32.625543360527146,31.849191575919818,31.68152057669361
pig_15,A1,1,A1_p1,2026-06-07 23:00:00,2,5,22.017942491339358,31.885384421996392,32.29394821107906,31.325544693266274
pig_15,A1,1,A1_p1,2026-06-07 23:30:00,2,5,18.39151492568619,31.855923866027112,31.370347023017363,31.177406044827293
pig_15,A1,1,A1_p1,2026-06-08 00:00:00,2,5,20.227557988268394,32.86103362810436,32.203085675012424,31.941812205203632
pig_15,A1,1,A1_p1,2026-06-08 10:30:00,3,5,32.55308402033758,37.575965151635884,36.24195256941949,36.53894727611967
pig_15,A1,1,A1_p1,2026-06-08 11:00:00,3,5,27.34815632137741,33.109487827042315,31.856573586046988,32.18106962732291
pig_15,A1,1,A1_p1,2026-06-08 11:30:00,3,5,27.689206036764084,33.59294594531875,32.312166917051385,32.67076846210075
pig_15,A1,1,A1_p1,2026-06-08 12:00:00,3,5,28.618890674217617,33.2798423645727,32.083937823818886,32.598808950371634
pig_15,A1,1,A1_p1,2026-06-08 12:30:00,3,5,33.00559381817327,36.92836780416707,35.36764700270382,35.67037614765411
pig_15,A1,1,A1_p1,2026-06-08 13:00:00,3,5,32.37797359187705,34.62213045524555,33.54492943165803,33.11355545018233
pig_15,A1,1,A1_p1,2026-06-08 13:30:00,3,5,31.99192900498027,32.646961849307516,31.252882744282864,31.526994722599476
pig_15,A1,1,A1_p1,2026-06-08 14:00:00,3,5,35.65502097041086,38.196094751986756,36.47443418059602,35.948228721232034
pig_15,A1,1,A1_p1,2026-06-08 15:00:00,3,5,36.29035344439089,38.71491745630083,36.804271726810555,38.33842761662393
pig_15,A1,1,A1_p1,2026-06-08 15:30:00,3,5,33.73156081707985,34.63615475161662,32.87877811818046,34.215646179607305
pig_15,A1,1,A1_p1,2026-06-08 16:00:00,3,5,35.501192118736476,36.16510980830559,34.478933651462796,35.48259619003717
pig_15,A1,1,A1_p1,2026-06-08 16:30:00,3,5,35.18053115629364,37.45381008038774,35.54001694281111,36.39368745181772
pig_15,A1,1,A1_p1,2026-06-08 17:00:00,3,5,31.707466313578436,38.31961633839158,36.65721739327557,37.70199744885626
pig_15,A1,1,A1_p1,2026-06-08 17:30:00,3,5,28.25895774293922,36.80811893891083,35.1686081754175,34.87123407580955
pig_15,A1,1,A1_p1,2026-06-08 18:00:00,3,5,20.45446501461227,34.901180661419545,33.691445394461354,34.30713849552178
pig_15,A1,1,A1_p1,2026-06-08 18:30:00,3,5,21.51482861508373,34.74575241291111,33.2107982025632,33.71752072302898
pig_15,A1,1,A1_p1,2026-06-08 19:00:00,3,5,20.86497722078746,31.65299244365088,30.258938685290484,31.059502941497712
pig_15,A1,1,A1_p1,2026-06-08 19:30:00,3,5,25.19277463504207,29.207644862069934,27.44304793804326,29.174534438127377
pig_15,A1,1,A1_p1,2026-06-08 20:00:00,3,5,25.917211139318013,30.743186566404994,28.841648137025082,29.719350000605033
pig_15,A1,1,A1_p1,2026-06-08 20:30:00,3,5,31.110128615409696,31.580924921802808,30.600715155280007,31.03199821489971
pig_15,A1,1,A1_p1,2026-06-08 21:00:00,3,5,32.771230421805214,35.24706957059975,34.16404721421324,33.49826413689765
pig_15,A1,1,A1_p1,2026-06-08 21:30:00,3,5,29.58009445761789,31.89601402079112,31.066874698592912,30.540951453838886
pig_15,A1,1,A1_p1,2026-06-09 10:30:00,4,5,25.287064,24.70468574159706,24.10699186763415,23.315459427491543
pig_15,A1,1,A1_p1,2026-06-09 11:00:00,4,5,27.134265749999997,25.21458708631787,25.04983366571788,24.576290147276815
pig_15,A1,1,A1_p1,2026-06-09 11:30:00,4,5,27.053951333333337,27.661784444617922,27.271289527058215,26.54513999837713
pig_15,A1,1,A1_p1,2026-06-09 12:00:00,4,5,23.957173333333337,25.848610138632576,25.500646309684747,25.031966891976438
pig_15,A1,1,A1_p1,2026-06-09 12:30:00,4,5,24.432864,24.89448563776785,24.439884533852933,24.09299648850704
pig_15,A1,1,A1_p1,2026-06-09 13:00:00,4,5,24.078411000000003,25.256312708188865,24.929301028485067,25.01925102839312
pig_15,A1,1,A1_p1,2026-06-09 13:30:00,4,5,19.82866,21.95957340589525,21.343596923761254,22.00116398279026
pig_15,A1,1,A1_p1,2026-06-09 14:00:00,4,5,22.327078666666665,23.118753505135984,23.274326493221274,23.317237715445803
pig_15,A1,1,A1_p1,2026-06-09 14:30:00,4,5,22.908094666666667,22.608213109724744,22.585155285104932,22.813092014057567
pig_15,A1,1,A1_p1,2026-06-09 15:00:00,4,5,25.37241375,22.369157905594026,22.952598905559356,22.828352905392006
pig_15,A1,1,A1_p1,2026-06-09 15:30:00,4,5,28.014555428571427,25.195870290245644,25.04904136716678,24.50878728148721
pig_15,A1,1,A1_p1,2026-06-09 16:00:00,4,5,31.866097999999997,27.125608153876442,27.593944124674877,26.49141240089787
pig_15,A1,1,A1_p1,2026-06-09 16:30:00,4,5,23.25939133333334,21.587828086418646,21.81225247088274,21.342149176149213
pig_15,A1,1,A1_p1,2026-06-09 17:00:00,4,5,21.521731333333335,23.18766242017486,22.834284243039956,22.3642830380078
pig_15,A1,1,A1_p1,2026-06-09 17:30:00,4,5,18.876423333333335,20.55906407027751,21.23502866525842,20.051841932838705
pig_15,A1,1,A1_p1,2026-06-09 18:00:00,4,5,23.14666425,24.343647515443465,23.90979925884027,22.95258723407789
pig_15,A1,1,A1_p1,2026-06-09 18:30:00,4,5,20.388521333333333,22.255834393956544,21.89402602937134,20.512427240157006
pig_15,A1,1,A1_p1,2026-06-09 19:00:00,4,5,19.576962,20.766834996286875,20.592128107388906,19.000953735163257
pig_15,A1,1,A1_p1,2026-06-09 19:30:00,4,5,23.654742,24.897529053345046,24.407797713568947,22.61277824984093
pig_15,A1,1,A1_p1,2026-06-09 20:00:00,4,5,20.90147175,24.030551277518615,23.986326373953318,21.308671484049334
pig_15,A1,1,A1_p1,2026-06-09 20:30:00,4,5,19.029158666666664,21.720101359592334,21.61006033385779,20.06598253705337
pig_15,A1,1,A1_p1,2026-06-09 21:00:00,4,5,15.590451999999999,20.883090457094475,20.56466426254796,19.20165711183716
pig_15,A1,1,A1_p1,2026-06-09 21:30:00,4,5,17.841659999999997,21.530117008936855,21.324774908352353,19.729094994230703
pig_15,A1,1,A1_p1,2026-06-09 22:00:00,4,5,20.835221333333333,22.37899808053085,21.74251276272411,20.95965380312947
pig_15,A1,1,A1_p1,2026-06-09 22:30:00,4,5,17.74488225,22.38805720978441,21.669038367476652,20.70621104917955
pig_15,A1,1,A1_p1,2026-06-09 23:00:00,4,5,17.191698,18.84175459265291,18.72619243956413,17.99766561321663
pig_15,A1,1,A1_p1,2026-06-09 23:30:00,4,5,20.58431266666667,21.93072560770409,21.957726914047043,20.78142699358592
pig_15,A1,1,A1_p1,2026-06-10 00:00:00,4,5,17.514749333333334,19.21948727513567,19.371941323432043,18.78004959083653
pig_15,A1,1,A1_p1,2026-06-10 00:30:00,4,5,17.09345775,19.014725299513486,18.89826650214135,18.541973501996928
pig_15,A1,1,A1_p1,2026-06-10 01:00:00,4,5,17.039564000000002,19.129259143316414,19.329642049791904,18.85890452340079
pig_15,A1,1,A1_p1,2026-06-10 01:30:00,4,5,18.447524666666666,18.19315081004716,18.150862856708933,17.62111758550671
pig_15,A1,1,A1_p1,2026-06-10 02:00:00,4,5,16.635157999999997,19.32399583426929,19.343780424458846,18.742294110918476
pig_15,A1,1,A1_p1,2026-06-10 02:30:00,4,5,16.875729333333336,21.29144118871318,21.488205526643537,21.186137475158088
pig_15,A1,1,A1_p1,2026-06-10 03:00:00,4,5,15.8767935,23.226237351632715,23.442754023271547,23.383371050346078
pig_15,A1,1,A1_p1,2026-06-10 03:30:00,4,5,16.714888,22.34572451855736,22.183395924880084,21.832471312818047
pig_15,A1,1,A1_p1,2026-06-10 04:00:00,4,5,18.96274,21.21467644266518,21.209106090271657,21.065332186405055
pig_15,A1,1,A1_p1,2026-06-10 04:30:00,4,5,17.695329333333333,22.563732738564095,22.263491668719887,22.435220655655783
pig_15,A1,1,A1_p1,2026-06-10 05:00:00,4,5,17.326941,21.667713816587625,21.468447062219322,21.096370643306408
pig_15,A1,1,A1_p1,2026-06-10 05:30:00,4,5,17.296902666666668,21.176223518459025,20.410508960937406,20.126152185738107
pig_15,A1,1,A1_p1,2026-06-10 06:00:00,4,5,16.54455,21.46693847809012,20.499356162532212,20.28370547248321
pig_15,A1,1,A1_p1,2026-06-10 06:30:00,4,5,15.422127333333336,22.466270168674384,22.34282186450789,21.511225488513173
pig_15,A1,1,A1_p1,2026-06-10 07:00:00,4,5,14.933421333333332,23.149710321927742,23.077833374973018,22.508158405552162
pig_15,A1,1,A1_p1,2026-06-10 07:30:00,4,5,19.8636345,23.2809369326568,23.41387823014066,22.288912653247735
pig_15,A1,1,A1_p1,2026-06-10 08:00:00,4,5,21.2321,25.363417559610063,25.595058229861962,24.969194065717982
pig_15,B2,3,B2_p3,2026-06-17 09:30:00,2,5,51.77718106787295,47.884677326367836,47.61193945516334,47.81278369960701
pig_15,B2,3,B2_p3,2026-06-17 10:00:00,2,5,30.347029510937922,34.93529541264343,34.773016020476874,35.2082158192552
pig_15,B2,3,B2_p3,2026-06-17 10:30:00,2,5,32.014393330314476,35.08916728899473,34.95675835414489,35.01559114891255
pig_15,B2,3,B2_p3,2026-06-17 11:00:00,2,5,31.265320164854245,34.44675378185795,34.61609980271082,35.27208755933251
pig_15,B2,3,B2_p3,2026-06-17 11:30:00,2,5,32.02030223616185,35.32825413835717,35.486826844738594,36.0062246745594
pig_15,B2,3,B2_p3,2026-06-17 12:00:00,2,5,30.677985312748646,32.81437447517217,33.1568951043333,33.4131985875115
pig_15,B2,3,B2_p3,2026-06-17 12:30:00,2,5,28.87870828583094,32.87176522717806,33.44992242122213,34.198874620358325
pig_15,B2,3,B2_p3,2026-06-17 13:00:00,2,5,28.2322332224485,35.45873875182253,36.3163672971437,36.25417901981586
pig_15,B2,3,B2_p3,2026-06-17 13:30:00,2,5,45.7261449678827,42.66150552078206,43.429255937686,43.83275850088501
pig_15,B2,3,B2_p3,2026-06-17 14:00:00,2,5,27.431759755258188,33.97964416469824,33.70921462739955,34.41927191656408
pig_15,B2,3,B2_p3,2026-06-17 14:30:00,2,5,29.980274626123364,41.70449664966389,41.36110496494022,43.059734878009515
pig_15,B2,3,B2_p3,2026-06-17 15:30:00,2,5,58.40888601194092,57.961289937790845,57.59506509097755,59.12628425163942
pig_15,B2,3,B2_p3,2026-06-17 16:00:00,2,5,46.819835211449735,47.108761521454156,46.15774893329414,47.794365360372225
pig_15,B2,3,B2_p3,2026-06-17 16:30:00,2,5,29.915904219290915,36.613130149930896,36.369460731241645,37.19714581407174
pig_15,B2,3,B2_p3,2026-06-17 17:00:00,2,5,28.149168117954268,35.58370754325234,35.519011694998454,35.77054352692345
pig_15,B2,3,B2_p3,2026-06-17 17:30:00,2,5,32.58265740570784,35.56761423070211,35.38595509787153,35.834079483993975
pig_15,B2,3,B2_p3,2026-06-17 18:00:00,2,5,32.86667033765242,34.68156114314324,34.207132747882454,34.83207940494927
pig_15,B2,3,B2_p3,2026-06-17 18:30:00,2,5,35.10700577807964,34.033512242040594,33.93791960383989,34.82531087094059
pig_15,B2,3,B2_p3,2026-06-17 19:00:00,2,5,34.835417085652864,34.61669615682078,34.58008132423315,35.05527203467888
pig_15,B2,3,B2_p3,2026-06-17 19:30:00,2,5,30.8011711751017,33.55727279162297,33.30540694017237,33.741368693996826
pig_15,B2,3,B2_p3,2026-06-17 20:00:00,2,5,32.99910737466067,33.28919498808178,33.154047280739036,33.19289997986607
pig_15,B2,3,B2_p3,2026-06-17 20:30:00,2,5,32.35317220850319,33.02010618438672,33.14378814595294,33.521159178141666
pig_15,B2,3,B2_p3,2026-06-17 21:00:00,2,5,31.64992319881062,33.52150754366499,34.15948926144767,34.08535567114173
pig_15,B2,3,B2_p3,2026-06-17 21:30:00,2,5,27.879860845570363,32.938165036245145,33.311643296220105,32.81336994446013
pig_15,B2,3,B2_p3,2026-06-17 22:00:00,2,5,28.40684851168701,34.318492154077546,34.34183327696704,33.81330171612177
pig_15,B2,3,B2_p3,2026-06-17 22:30:00,2,5,30.11875166367706,34.337532534352434,34.65456267568921,34.08577806476146
pig_15,B2,3,B2_p3,2026-06-17 23:00:00,2,5,28.018752410169093,34.468256175095554,34.71244795804316,34.149729262834335
pig_15,B2,3,B2_p3,2026-06-17 23:30:00,2,5,33.61485951229548,34.70701378390761,34.45007301104768,33.84734516140767
pig_15,B2,3,B2_p3,2026-06-18 00:00:00,2,5,31.032746595671185,32.73626432846159,32.954751182180594,32.68242092809025
pig_15,B2,3,B2_p3,2026-06-18 00:30:00,2,5,30.927532085320266,30.84247749525905,31.006892255681493,31.344399267053397
pig_15,B2,3,B2_p3,2026-06-18 01:00:00,2,5,30.2992610278892,30.653618400541802,30.854806418802774,30.849534802938756
pig_15,B2,3,B2_p3,2026-06-18 01:30:00,2,5,27.110318236074917,30.611110609413323,30.862614268250066,30.81211411928113
pig_15,B2,3,B2_p3,2026-06-18 02:00:00,2,5,26.688452463638278,31.495035284213976,31.583287477169893,31.449697749533122
pig_15,B2,3,B2_p3,2026-06-18 02:30:00,2,5,29.49538296855264,30.909075243303654,31.266577955144356,31.043517272325673
pig_15,B2,3,B2_p3,2026-06-18 03:00:00,2,5,24.871979111705585,30.01050469975729,30.01193757708864,30.189205653677014
pig_15,B2,3,B2_p3,2026-06-18 03:30:00,2,5,25.924644271235692,28.865988548260837,29.33348465513995,29.49256628409214
pig_15,B2,3,B2_p3,2026-06-18 04:00:00,2,5,26.47687895759404,28.6923777351507,29.321471446703647,29.54130461179036
pig_15,B2,3,B2_p3,2026-06-18 04:30:00,2,5,25.213243551406826,27.24773928405787,27.91996376156682,27.885016940091948
pig_15,B2,3,B2_p3,2026-06-18 05:00:00,2,5,24.063212893225046,27.323136828965538,27.675018719750096,27.6065660583197
pig_15,B2,3,B2_p3,2026-06-18 05:30:00,2,5,27.896076723992905,30.31241303014817,30.662001756976828,30.77476593615961
pig_15,B2,3,B2_p3,2026-06-18 06:00:00,2,5,38.46664203628595,38.11204431264649,39.303042588196185,39.14982540477315
pig_15,B2,3,B2_p3,2026-06-18 06:30:00,2,5,28.177742978355056,25.417914910638668,25.66629258795988,25.98875947798249
pig_15,B2,3,B2_p3,2026-06-18 07:00:00,2,5,23.54727374079394,25.877116033721634,26.064043568926216,26.12401518672058
pig_15,B2,3,B2_p3,2026-06-18 07:30:00,2,5,24.336196890033726,29.315531058236825,29.66162173432292,28.989246757030195
pig_15,B2,3,B2_p3,2026-06-18 08:00:00,2,5,26.449520142353222,32.61974214932832,32.252794250579726,31.273683928203937
pig_15,B2,3,B2_p3,2026-06-18 09:00:00,3,5,57.52827419763918,54.14494341841183,53.28790650835784,55.05148591668638
pig_15,B2,3,B2_p3,2026-06-18 09:30:00,3,5,38.70713275090824,38.978590262026415,38.39269715862527,39.280832044313556
pig_15,B2,3,B2_p3,2026-06-18 10:00:00,3,5,30.52762677296964,35.692232132063296,35.53092168753695,35.8249260390978
pig_15,B2,3,B2_p3,2026-06-18 10:30:00,3,5,32.00472028335251,33.93648331261943,33.734176285076074,34.45022514681751
pig_15,B2,3,B2_p3,2026-06-18 11:00:00,3,5,33.486549306941164,46.01022981237976,45.47942601224487,45.58525059204211
pig_15,B2,3,B2_p3,2026-06-18 11:30:00,3,5,31.46229484105909,37.59301849669561,37.77213176540291,38.18425269443228
pig_15,B2,3,B2_p3,2026-06-18 12:00:00,3,5,28.20732399493896,33.687850469214936,33.73809869605464,34.32254547011598
pig_15,B2,3,B2_p3,2026-06-18 12:30:00,3,5,27.964772711913092,31.649081823324003,31.7733098397498,32.74130456357172
pig_15,B2,3,B2_p3,2026-06-18 13:00:00,3,5,33.352840671289016,37.21006513981151,37.085136149135955,37.600699912947256
pig_15,B2,3,B2_p3,2026-06-18 13:30:00,3,5,34.22775573459884,34.43334051540528,34.728967496146716,35.44653002484128
pig_15,B2,3,B2_p3,2026-06-18 14:00:00,3,5,31.942780042977766,38.34557416301859,37.94687668321761,38.16428462007918
pig_15,B2,3,B2_p3,2026-06-18 19:00:00,3,5,29.733368085791383,34.65148793322618,33.960377391288624,34.925845066867495
pig_15,B2,3,B2_p3,2026-06-18 19:30:00,3,5,30.016760767792213,35.005897293070845,34.50842069129494,34.81421976469321
pig_15,B2,3,B2_p3,2026-06-18 20:00:00,3,5,33.392299230307316,34.87050460950829,33.86364713122563,34.508755762681886
pig_15,B2,3,B2_p3,2026-06-18 20:30:00,3,5,32.049923121908016,35.01404842734168,34.11877251983389,34.380637307684346
pig_15,B2,3,B2_p3,2026-06-18 21:00:00,3,5,32.831875440958136,34.54269767294164,33.677540470268085,34.00254880954782
pig_15,B2,3,B2_p3,2026-06-18 21:30:00,3,5,33.897945446616404,34.96538103064131,34.06606266695614,34.255740641661944
pig_15,B2,3,B2_p3,2026-06-18 22:00:00,3,5,30.434443640012248,35.71045227334621,34.56217126845237,34.295935183480715
pig_15,B2,3,B2_p3,2026-06-18 22:30:00,3,5,29.24297116978802,33.642454954093004,32.223328272056506,32.793533498844695
pig_15,B2,3,B2_p3,2026-06-18 23:00:00,3,5,30.325605607720547,34.30093425089051,33.103518490387856,33.294118692483195
pig_15,B2,3,B2_p3,2026-06-18 23:30:00,3,5,32.04309488188471,35.29558869721059,33.677439909603855,33.202521326374196
pig_15,B2,3,B2_p3,2026-06-19 00:00:00,3,5,30.998249106172125,31.24306039839341,30.61564407956255,30.625344472897307
pig_15,B2,3,B2_p3,2026-06-19 00:30:00,3,5,27.598541948034992,32.405414207161115,31.960317874051068,31.873400429646686
pig_15,B2,3,B2_p3,2026-06-19 01:00:00,3,5,28.78249622542454,32.012935976446876,31.562287531723086,31.531558985177075
pig_15,B2,3,B2_p3,2026-06-19 01:30:00,3,5,25.27826064752817,30.824434913096383,30.800578918127627,30.85489442312427
pig_15,B2,3,B2_p3,2026-06-19 02:00:00,3,5,25.96640433382308,30.859138902461996,30.581929805103833,30.618066140793893
pig_15,B2,3,B2_p3,2026-06-19 02:30:00,3,5,27.074580078059544,31.022090262008753,30.800955845149318,30.649891779155016
pig_15,B2,3,B2_p3,2026-06-19 03:00:00,3,5,25.631490613994544,28.88052048613665,28.82870025571009,28.915185878408508
pig_15,B2,3,B2_p3,2026-06-19 03:30:00,3,5,23.368123531263514,28.757808792799324,28.434448420495862,28.63748949777415
pig_15,B2,3,B2_p3,2026-06-19 04:00:00,3,5,25.644176674930975,27.816330550446263,27.159263503319863,27.09616091219529
pig_15,B2,3,B2_p3,2026-06-19 04:30:00,3,5,25.67059084092594,27.536326481837136,27.075627235890856,26.985790509521568
pig_15,B2,3,B2_p3,2026-06-19 05:00:00,3,5,22.847745442962154,27.083802767435593,26.399555456389677,26.266424611548118
pig_15,B2,3,B2_p3,2026-06-19 05:30:00,3,5,23.35927941904063,26.412986318331136,25.829861891749182,25.907707195995147
pig_15,B2,3,B2_p3,2026-06-19 06:00:00,3,5,25.38134150860273,32.29301305534944,31.984372967930703,31.617110969876386
pig_15,B2,3,B2_p3,2026-06-19 06:30:00,3,5,31.94533288281697,31.04810214298266,30.660869974839144,30.860346149278516
pig_15,B2,3,B2_p3,2026-06-19 07:00:00,3,5,23.25262451122842,25.721132848193044,24.978465989040565,25.209307308852743
pig_15,B2,3,B2_p3,2026-06-19 07:30:00,3,5,24.83738950932907,30.15240033011313,30.491556046737404,30.292612258199753
pig_15,B2,3,B2_p3,2026-06-19 08:00:00,3,5,37.91569931447545,37.71891140827466,36.18321994582062,35.431648613274696
pig_15,B2,3,B2_p3,2026-06-19 08:30:00,3,5,33.17250966753779,30.845334144235682,29.80564076362185,35.40706374953301
pig_15,B2,3,B2_p3,2026-06-19 09:00:00,4,5,26.30684122182188,28.565884603488428,28.482786625142612,29.135088623911386
pig_15,B2,3,B2_p3,2026-06-19 09:30:00,4,5,29.919002321889977,41.971063981454236,41.37912116082744,41.45130121491875
pig_15,B2,3,B2_p3,2026-06-19 10:00:00,4,5,35.04375507883324,29.16731064021195,28.754225131902775,29.068873289631206
pig_15,B2,3,B2_p3,2026-06-19 10:30:00,4,5,24.34197748205103,25.16154577134857,25.014409059305976,25.464877169584597
pig_15,B2,3,B2_p3,2026-06-19 11:00:00,4,5,23.779614531076515,25.72980915783859,25.662039381660165,25.838774185628242
pig_15,B2,3,B2_p3,2026-06-19 11:30:00,4,5,22.702928270425915,23.57835451428506,23.282225794250905,23.392441773353767
pig_15,B2,3,B2_p3,2026-06-19 12:00:00,4,5,22.84517454219827,24.79875396832133,24.517629014710778,24.73638689060475
pig_15,B2,3,B2_p3,2026-06-19 12:30:00,4,5,27.83080806917096,27.82423224513164,27.78240338111076,28.382287922122618
pig_15,B2,3,B2_p3,2026-06-19 13:00:00,4,5,31.070727274970885,28.418307699249034,28.015925321331295,28.175662918693497
pig_15,B2,3,B2_p3,2026-06-19 13:30:00,4,5,33.90263028602118,35.438461811359296,35.09611911519651,34.9625641737008
pig_15,B2,3,B2_p3,2026-06-19 14:00:00,4,5,36.8444214714547,30.61901772647377,30.018826741245654,30.782801857064996
pig_15,B1,5,B1_p5,2026-06-27 10:30:00,2,5,59.18703962459325,49.304434113467,50.373879039094604,50.93724515302658
pig_15,B1,5,B1_p5,2026-06-27 11:00:00,2,5,55.86357353896443,49.19981545164562,49.368168443405814,49.91125987201157
pig_15,B1,5,B1_p5,2026-06-27 11:30:00,2,5,56.2953956674545,50.16259965150914,50.35734293031841,51.44967122592157
pig_15,B1,5,B1_p5,2026-06-27 12:00:00,2,5,52.91995986955318,51.080083336498014,51.656212417274006,52.13551441201672
pig_15,B1,5,B1_p5,2026-06-27 12:30:00,2,5,58.69691999180476,54.082545761805044,54.32880757621375,54.66519640847122
pig_15,B1,5,B1_p5,2026-06-27 13:00:00,2,5,57.22260886300931,55.357079473227486,55.79629547027647,55.97055975118428
pig_15,B1,5,B1_p5,2026-06-27 13:30:00,2,5,56.791288842847194,50.315286178984515,51.18592517543167,51.082799778508544
pig_15,B1,5,B1_p5,2026-06-27 14:00:00,2,5,58.35285838712798,49.941212907764076,50.736545332412994,50.892318269579576
pig_15,B1,5,B1_p5,2026-06-27 14:30:00,2,5,64.9362685140566,56.61844015215358,57.334663748834146,58.403800843528174
pig_15,B1,5,B1_p5,2026-06-27 16:00:00,2,5,56.92811223240477,52.88001226128875,54.48812565336871,55.42837305970909
pig_15,B1,5,B1_p5,2026-06-27 16:30:00,2,5,52.47135634633551,49.329116325926975,49.96759745295491,50.22641333810009
pig_15,B1,5,B1_p5,2026-06-27 17:00:00,2,5,52.41605105000981,48.865228515470605,49.61994037374345,49.694346237276775
pig_15,B1,5,B1_p5,2026-06-27 17:30:00,2,5,52.67844470209246,50.16354396756144,50.47249932643918,51.19998209029514
pig_15,B1,5,B1_p5,2026-06-27 18:00:00,2,5,48.78134721964119,48.60041908199612,48.6718767523806,49.26055233115133
pig_15,B1,5,B1_p5,2026-06-27 18:30:00,2,5,45.38670521698082,48.308157140750815,49.5813469505036,50.36216471525783
pig_15,B1,5,B1_p5,2026-06-27 19:00:00,2,5,45.54088145588531,48.063967191424396,48.92348393217894,49.46492875797793
pig_15,B1,5,B1_p5,2026-06-27 19:30:00,2,5,45.401612107684095,47.323601246546104,48.24221514111661,48.94733480542669
pig_15,B1,5,B1_p5,2026-06-27 20:00:00,2,5,58.30002483648431,52.97488073027502,55.17123109679099,55.60478895362189
pig_15,B1,5,B1_p5,2026-06-27 20:30:00,2,5,41.98008877980314,47.115945065602666,47.35236496067366,47.168880135668736
pig_15,B1,5,B1_p5,2026-06-27 21:00:00,2,5,40.498070540859906,46.716212137460225,47.335538985143984,47.46456386077937
pig_15,B1,5,B1_p5,2026-06-27 21:30:00,2,5,43.27333213706932,46.57111014979105,47.32923087808732,47.44957400582197
pig_15,B1,5,B1_p5,2026-06-27 22:00:00,2,5,43.33186857502975,46.91829974758489,47.4554678748691,47.36045766055108
pig_15,B1,5,B1_p5,2026-06-27 22:30:00,2,5,43.01258507899934,45.61430789258786,46.59367270590449,46.80187128772622
pig_15,B1,5,B1_p5,2026-06-27 23:00:00,2,5,41.51259768052847,45.56430595116464,46.446020843519385,46.56062378183677
pig_15,B1,5,B1_p5,2026-06-27 23:30:00,2,5,39.93205371926537,46.32478149981861,47.32658544507697,46.442158647150514
pig_15,B1,5,B1_p5,2026-06-28 00:00:00,2,5,41.42964612982827,45.16282596346833,45.79994461329052,45.77173326830841
pig_15,B1,5,B1_p5,2026-06-28 00:30:00,2,5,37.2906481352857,43.38993816078398,44.18827706738038,43.813704797554564
pig_15,B1,5,B1_p5,2026-06-28 01:00:00,2,5,41.561633737666725,44.72422566874694,45.2095829227237,44.93015333588495
pig_15,B1,5,B1_p5,2026-06-28 01:30:00,2,5,43.146562982958386,43.81335284721945,44.73696176773834,44.39786821194804
pig_15,B1,5,B1_p5,2026-06-28 02:00:00,2,5,40.852004479345425,44.610650630392975,45.003890778010934,44.7629838997662
pig_15,B1,5,B1_p5,2026-06-28 02:30:00,2,5,42.30356874350795,45.298020034212534,45.850887443001255,45.43256960166585
pig_15,B1,5,B1_p5,2026-06-28 03:00:00,2,5,45.492212924694364,44.51532306178645,45.38702779583922,45.47487458629686
pig_15,B1,5,B1_p5,2026-06-28 03:30:00,2,5,39.17249322236122,43.98853222118318,44.777266125158214,44.537565219581296
pig_15,B1,5,B1_p5,2026-06-28 04:00:00,2,5,42.661917415147,46.19288084915823,47.06476029672927,47.03243415348501
pig_15,B1,5,B1_p5,2026-06-28 04:30:00,2,5,41.002857699115395,42.247393473562546,43.01715387616438,43.004864544427605
pig_15,B1,5,B1_p5,2026-06-28 05:00:00,2,5,36.302089533946294,41.86153489005628,42.5092105875224,42.36087877627678
pig_15,B1,5,B1_p5,2026-06-28 05:30:00,2,5,37.40835306550782,41.84604228131525,42.38725110667233,42.46698178529934
