pig,chamber,period,experimental_unit,timestamp,phase_idx,outer_fold,observed_HP,predicted_HP__Metabolic body weight,predicted_HP__Heart rate · Ridge,predicted_HP__Heart rate · LightGBM,predicted_HP__ODBA · Ridge,predicted_HP__ODBA · LightGBM,predicted_HP__Heart rate + ODBA · Ridge,predicted_HP__Heart rate + ODBA · LightGBM,predicted_HP__Main model (uncalibrated)
pig_14,A1,3,A1_p3,2026-06-20 00:30:00,4,1,19.873324531760495,34.81245967664684,25.964928982377874,21.591824083006443,33.09575897439305,32.26200824045717,25.608191008731815,18.41766710860136,19.499711808108977
pig_14,A1,3,A1_p3,2026-06-20 01:00:00,4,1,20.005266994031345,34.7811653785216,26.086722770593354,22.716750033167834,32.72717272845085,33.336451669308225,25.47036496901451,26.96720308073104,19.074999372099185
pig_14,A1,3,A1_p3,2026-06-20 01:30:00,4,1,18.498174209693886,34.751596056069374,25.60002789677752,23.28481133500265,31.783893700451877,27.60607601756734,24.367732648521155,23.3444151918824,18.419916000754945
pig_14,A1,3,A1_p3,2026-06-20 02:00:00,4,1,19.622792665241377,34.72201551530495,25.976935545170267,21.53572766123194,32.688756234326505,33.279758728318235,25.380667732447797,25.581893942815103,18.959634117320622
pig_14,A1,3,A1_p3,2026-06-20 02:30:00,4,1,20.309255685927944,34.69069405254896,26.546919137645055,28.067333711945658,32.22772229330162,27.01265018177638,25.579183667060278,26.03852934418026,19.520530934407518
pig_14,A1,3,A1_p3,2026-06-20 03:00:00,4,1,19.76619025086319,34.65935749842788,26.518162721355687,28.04198012517203,32.19174291225253,26.988249304322245,25.546806196744278,26.015008402719957,19.37064180102781
pig_14,A1,3,A1_p3,2026-06-20 03:30:00,4,1,19.55189573538841,34.62802282484873,25.658611793765466,22.28290049730407,32.56010211967127,31.00239602153292,25.059719831953952,25.838285122433927,19.117870519905974
pig_14,A1,3,A1_p3,2026-06-20 04:00:00,4,1,18.793465911997266,34.59840641072587,25.723160886173403,21.459061258859926,32.79402448678081,30.660255119794222,25.305697972193723,18.110699233930255,19.15841457036975
pig_14,A1,3,A1_p3,2026-06-20 04:30:00,4,1,21.977133901045235,34.56878579382352,24.540372958372792,24.969943913234985,33.25445215258483,34.66642095424782,24.59337427044305,28.210816850250318,20.235550343446
pig_14,A1,3,A1_p3,2026-06-20 05:00:00,4,1,20.666071866928455,34.53741242412846,25.18020741249451,23.092868330488294,32.92866292907598,32.63297247093455,24.952723480227004,19.10052647836561,18.468632443883862
pig_14,A1,3,A1_p3,2026-06-20 05:30:00,4,1,18.667341050170755,34.50603522223681,25.95740450588007,22.537053265710824,32.144201668179235,25.004877572332,25.103485554853584,20.617605066845886,18.393932414680428
pig_14,A1,3,A1_p3,2026-06-20 06:00:00,4,1,23.18336432386695,34.474644725345335,26.389242820260485,27.892533849029114,35.31953951046895,31.89693446684499,27.8113414420936,30.014131817907845,21.731369306397006
pig_14,A1,3,A1_p3,2026-06-20 06:30:00,4,1,24.17317951433261,34.44499246765176,25.837041411699957,22.497184187657993,35.787319438099004,38.697788482589594,27.671761195617847,36.17815097562216,22.978949886739315
pig_14,A1,3,A1_p3,2026-06-20 07:00:00,4,1,22.898349911690993,34.41532744217402,26.509069510418087,24.974657539094963,34.878435655043475,39.52493652509166,27.636712680612582,27.840381306872533,22.07856011634967
pig_14,A1,3,A1_p3,2026-06-20 07:30:00,4,1,23.71408834698417,34.38390937428506,30.062629428380202,29.861947317625805,34.37763686524549,34.128421474575674,30.491098271869298,30.63437359604964,22.41190136039443
pig_14,A1,3,A1_p3,2026-06-20 08:00:00,4,1,26.781213676097828,34.352483627078264,29.148895085203026,32.337622586068875,44.16333954223427,42.628589050856675,36.77571467995284,36.839416314102245,31.2094559845737
pig_14,B2,5,B2_p5,2026-06-27 09:30:00,2,1,49.74978262793066,37.897561220627125,41.95394286412212,46.703335511809385,38.28273478492828,42.460487063246596,41.82643263905809,47.68142325543649,45.74156069583772
pig_14,B2,5,B2_p5,2026-06-27 10:00:00,2,1,43.051848034759246,37.91627505228331,40.0720191537173,39.92589493507925,36.90400841227721,37.43481507856874,39.122881750157376,39.484969389747675,43.31067687540971
pig_14,B2,5,B2_p5,2026-06-27 10:30:00,2,1,45.120200946816766,37.934982340997216,41.477750894929855,44.88402050174077,37.81005923531867,37.76722277314788,41.03227550845753,44.13070849359717,45.01273720625901
pig_14,B2,5,B2_p5,2026-06-27 11:00:00,2,1,42.89537192228153,37.95369348330747,42.212149673982886,44.88138426298558,36.24418072649649,36.645566729599025,40.54733881075745,43.51765901114482,44.78361257850472
pig_14,B2,5,B2_p5,2026-06-27 11:30:00,2,1,42.555865860513535,37.97239462420058,39.04819472769337,41.27516724993659,36.45829934612891,38.007082253482686,37.843829084683136,40.79803135943373,40.61848517533143
pig_14,B2,5,B2_p5,2026-06-27 12:00:00,2,1,40.04107057123679,37.99109615849969,38.012272730258076,37.69823262861759,36.862559976163865,37.747703224371435,37.1928217233395,37.807203768090986,40.34883567505476
pig_14,B2,5,B2_p5,2026-06-27 12:30:00,2,1,48.03714140339866,38.009796355820974,38.52631445438343,39.8239822112449,38.56571193053128,41.30144565888389,38.877172322195236,44.139610622231814,43.29848439404708
pig_14,B2,5,B2_p5,2026-06-27 13:00:00,2,1,48.13312829153176,38.02849348691464,37.66139545344651,37.218467565634924,39.471002839278796,42.72373113886428,38.74290070770815,40.193301053696494,43.048354164725424
pig_14,B2,5,B2_p5,2026-06-27 13:30:00,2,1,51.22333861187721,38.04718236240224,37.590928853716264,37.88366245489203,36.929773449531055,41.69021615367774,36.82737727609411,39.88744266615835,40.08652366031792
pig_14,B2,5,B2_p5,2026-06-27 14:00:00,2,1,50.3968051967982,38.065876830117176,38.667059241436505,37.54987015380015,40.907552283120026,41.349836336349966,40.66486799759795,44.96227277188264,45.412213672594376
pig_14,B2,5,B2_p5,2026-06-27 14:30:00,2,1,56.79202178610698,38.08456131774153,45.7307480803777,46.64574333384879,44.19534989209241,45.47075360235919,49.390232419654396,49.64351438409631,50.00890904069334
pig_14,B2,5,B2_p5,2026-06-27 15:30:00,2,1,50.181344955217384,38.12659586923896,42.635929824051004,44.03302004076686,36.43360804330567,37.749411124359035,40.95794786980136,43.88636346304646,44.48404616727052
pig_14,B2,5,B2_p5,2026-06-27 16:00:00,2,1,44.54022170768506,38.140608564686964,41.66473801781751,44.26087363811955,37.24968130851115,37.66632092438829,40.666360881558404,40.76686526719968,45.320742323905684
pig_14,B2,5,B2_p5,2026-06-27 16:30:00,2,1,47.97573111109334,38.15927738714968,40.81342259196586,42.32192965262691,39.12986817542265,35.30606275473027,41.250404267657906,45.15730228105525,47.52795031078816
pig_14,B2,5,B2_p5,2026-06-27 17:00:00,2,1,49.64142904376983,38.177946622937576,40.73199751016796,41.11436052145519,38.521912874777584,42.77463130799673,40.725183655732806,46.072702759285065,44.85447489409217
pig_14,B2,5,B2_p5,2026-06-27 17:30:00,2,1,46.182248157080544,38.196623186322284,41.048427342318725,45.78396067471405,37.04272456773239,35.59769801001175,39.92696630903538,39.24081694475578,44.62342206005588
pig_14,B2,5,B2_p5,2026-06-27 18:00:00,2,1,46.82899333202732,38.21527942529264,41.42005620879782,45.89554654226793,35.8917209785382,34.27301433922071,39.416113400045184,42.986912274204315,43.25214285443542
pig_14,B2,5,B2_p5,2026-06-27 18:30:00,2,1,41.170111014688,38.23394126787909,39.83084523267027,41.65210134321344,38.088097706477726,39.557615115358004,39.56520281312089,42.95189930945929,42.56109994251827
pig_14,B2,5,B2_p5,2026-06-27 19:00:00,2,1,37.96729750577649,38.25260180222773,40.755522370159525,41.194757720038034,36.33718255299983,33.539346664966615,39.11749870243966,39.200331282163646,40.718314944681936
pig_14,B2,5,B2_p5,2026-06-27 19:30:00,2,1,39.037649437201374,38.27125239373349,42.06176692744139,46.109330908663125,36.69295003638362,38.075340885888856,40.5388735014876,45.265376012035304,41.11580543087363
pig_14,B2,5,B2_p5,2026-06-27 20:00:00,2,1,41.56586566680805,38.289906863951856,41.348513716973436,45.02585580638403,39.023038123017905,43.21673617591048,41.57298925796491,48.2359657790333,45.255623484823
pig_14,B2,5,B2_p5,2026-06-27 20:30:00,2,1,36.114531444128836,38.30856003192169,38.43490525823698,39.7638494782786,36.3484055830083,33.17596027803961,37.00262615941094,35.89591211610039,38.68722211676936
pig_14,B2,5,B2_p5,2026-06-27 21:00:00,2,1,35.59149768081173,38.32720844644984,37.946522791618634,37.51081974720783,36.416269879712175,33.58941354358449,36.60069448361373,35.20384443773093,38.236668328740684
pig_14,B2,5,B2_p5,2026-06-27 21:30:00,2,1,39.10500054236246,38.3458503847051,39.508455935967724,35.86847204486537,37.312639598818464,37.858935673467634,38.64366691934609,38.530336511544185,38.040250636493184
pig_14,B2,5,B2_p5,2026-06-27 22:00:00,2,1,36.534854114449104,38.364492754198324,40.59495256774924,40.137021358317185,36.641367253541944,37.04220723312531,39.12349716915003,38.863333054058856,37.972145528137666
pig_14,B2,5,B2_p5,2026-06-27 22:30:00,2,1,38.67277272357744,38.38313037899953,42.25991830150192,45.48299242141232,36.734534564317265,40.04004009585987,40.67747068761101,45.28355811224833,41.25049525944759
pig_14,B2,5,B2_p5,2026-06-27 23:00:00,2,1,37.223778040324376,38.40176326238935,41.10522626131227,45.17394854613738,36.792616663119986,39.609394459182155,39.6689216968239,42.212813987936165,38.959329660898945
pig_14,B2,5,B2_p5,2026-06-27 23:30:00,2,1,36.897025583204915,38.42039140764341,38.25658414623203,37.85080836427772,37.38864117965943,37.93253017624026,37.525765435052335,39.106770754699184,36.81030774084317
pig_14,B2,5,B2_p5,2026-06-28 00:00:00,2,1,36.019049556963196,38.43902344168049,36.93331463103438,36.53618969137619,37.764488185519824,40.797884167563986,36.59566920448215,36.81616058106862,37.40283809097683
pig_14,B2,5,B2_p5,2026-06-28 00:30:00,2,1,32.849424283904845,38.457649016882655,38.16119351712382,37.63848186828469,36.27469505536703,31.947635731207654,36.609921028397906,35.81901113885966,35.643126686885765
pig_14,B2,5,B2_p5,2026-06-28 01:00:00,2,1,35.119164866774085,38.476269861521985,39.31344526312666,39.44655926842891,38.8882685958838,43.10887313265759,39.52794175664562,43.56358361681498,37.93104213051013
pig_14,B2,5,B2_p5,2026-06-28 01:30:00,2,1,33.885069269513885,38.49489459833122,38.933369028236676,38.6395442289736,38.15844126401394,44.645904132941794,38.64575956448137,41.51654738523027,38.61124463243375
pig_14,B2,5,B2_p5,2026-06-28 02:00:00,2,1,32.544902489157,38.513507713844604,39.257166014379834,39.936335488559926,36.06988348771269,30.16388591261408,37.41288209266381,31.908988915270683,34.2222920739035
pig_14,B2,5,B2_p5,2026-06-28 02:30:00,2,1,35.847696703140286,38.532123001360624,39.66856204720856,41.94398896073926,36.77968121140628,36.18836637983165,38.28550046013903,38.31020077697036,35.04020750083334
pig_14,B2,5,B2_p5,2026-06-28 03:00:00,2,1,33.33420303287286,38.55073529160988,39.39802858507034,39.52290255773381,36.94279868997837,39.76305125427417,38.14859687765045,42.182659992747205,35.84548940182154
pig_14,B2,5,B2_p5,2026-06-28 03:30:00,2,1,32.61462628941462,38.56933769586432,39.60771242619122,40.40174945707079,36.67841354730679,35.743647594303056,38.13418310853959,35.59356733679602,33.88057116614057
pig_14,B2,5,B2_p5,2026-06-28 04:00:00,2,1,33.04651941312718,38.58794916744236,35.388485235433066,34.32568607739084,36.598518810246105,33.52186892729412,34.26826440129517,30.875633532759558,33.0979332553848
pig_14,B2,5,B2_p5,2026-06-28 04:30:00,2,1,33.29318723735022,38.6065473139289,34.40863686410876,34.20015174996488,37.189410853246486,39.195037597451226,33.80294195428247,34.59379053347625,33.424816669355835
pig_14,B2,5,B2_p5,2026-06-28 05:00:00,2,1,29.620680710334664,38.625142474431925,33.45566920999271,30.786519222130885,36.248922009783314,34.61923553280185,32.252723974375634,29.969509521315125,32.92197303502991
pig_14,B2,5,B2_p5,2026-06-28 05:30:00,2,1,29.458362640740752,38.6437363730256,36.43748573699361,35.545460760122815,36.52445043378697,35.338213652706415,35.12369410172475,33.58099014247551,33.436578968594425
pig_14,B2,5,B2_p5,2026-06-28 06:00:00,2,1,30.99532714696083,38.662335896884045,37.51335899254319,39.256341133754454,37.475547951651144,36.031723299345124,36.768974460565424,36.84143793685537,33.68183512940857
pig_14,B2,5,B2_p5,2026-06-28 06:30:00,2,1,30.030550882877378,38.68092555411887,34.82716557456446,33.40699589224347,37.16551382711494,38.71626042354676,34.11581054137375,33.661443978812095,32.680401155697744
pig_14,B2,5,B2_p5,2026-06-28 07:00:00,2,1,30.256731756840658,38.69951051297971,33.938634885563545,37.51583135198378,37.78169237482519,38.218272792538386,33.75097701761503,35.15464425967626,32.1491280276474
pig_14,B2,5,B2_p5,2026-06-28 07:30:00,2,1,28.48341522537315,38.718094217827115,35.60638054361061,32.6708370914077,38.53061858432977,39.82815332676965,35.78241119535499,33.313662174334056,33.861646620165224
pig_14,B2,5,B2_p5,2026-06-28 08:00:00,2,1,36.445591275869944,38.7366715093128,41.48988753694613,45.56791816182464,40.47258224129261,41.36755069533029,42.471215814395244,49.66178927628703,35.40975171863555
pig_14,B2,5,B2_p5,2026-06-28 10:30:00,3,1,42.56507607409671,38.82954097770087,45.96776124393835,50.00725145407944,38.069966140127455,40.84757945056414,44.70236643670991,42.40339546096635,47.47168908155432
pig_14,B2,5,B2_p5,2026-06-28 11:00:00,3,1,39.64203092280331,38.848098765947256,43.61868615611367,51.82504228169667,37.36352979226859,41.334403379403625,42.0654703312902,47.84917131623402,45.42444190089256
pig_14,B2,5,B2_p5,2026-06-28 11:30:00,3,1,37.0826133047816,38.866657036398756,38.996459981730645,40.34314781947994,36.4694667025121,34.83570203543975,37.24731631891505,35.151470257738644,39.29142549665863
pig_14,B2,5,B2_p5,2026-06-28 12:00:00,3,1,36.3359762305876,38.885217507872866,38.06002552263185,36.693681247840836,36.53071536615646,32.55175990507023,36.43749305528927,35.9587308748104,38.84465738630395
pig_14,B2,5,B2_p5,2026-06-28 12:30:00,3,1,40.891336529138165,38.903764719752196,39.20937880000955,39.77676063957835,37.13290791591007,36.53740260258817,37.89623274464267,36.9742146293708,40.88245024431326
pig_14,B2,5,B2_p5,2026-06-28 13:00:00,3,1,40.279654740345634,38.922314137347584,40.095573077148146,36.40769268514571,39.69450674085615,43.93051639969578,40.537258653989966,44.23206911863797,44.64883943014045
pig_14,B2,5,B2_p5,2026-06-28 13:30:00,3,1,49.0338002608881,38.94086060867877,41.99859962138368,45.42740341479389,43.338582751293444,37.98126289627565,44.87719884894145,48.79963453007544,50.646667060424406
pig_14,B2,5,B2_p5,2026-06-28 14:00:00,3,1,43.51099644870531,38.95940585310013,40.931703427379425,41.146202461626885,40.089246488231545,45.50127127818542,41.55234411745852,45.461236161348474,46.36509205512946
pig_14,B2,5,B2_p5,2026-06-28 14:30:00,3,1,46.0106430005582,38.97795158887338,44.279834856445056,49.32541348777265,44.348792910957656,44.56536139514603,47.6383308514892,59.33118418401117,53.64590636616926
pig_14,B2,5,B2_p5,2026-06-28 15:30:00,3,1,71.48339501931915,39.01811048738938,49.17308774710204,48.166177375066255,52.55207177171953,48.329937451940395,57.95732530704798,53.26705549188862,63.55800155626622
pig_14,B2,5,B2_p5,2026-06-28 16:00:00,3,1,48.05395270482553,39.03355914866553,43.73776823500329,44.72437234252512,39.422552256135795,43.73326092451279,43.54810905335197,48.8420471049897,49.56392924976315
pig_14,B2,5,B2_p5,2026-06-28 16:30:00,3,1,42.365321666211265,39.052089705428074,42.94235070208648,46.275691497119546,38.979307643563104,37.98392990785902,42.49981755013549,45.34921943293566,46.78001067370059
pig_14,B2,5,B2_p5,2026-06-28 17:00:00,3,1,46.580710115539866,39.07061733168377,40.80626135716387,44.1809144665889,38.19485123992199,38.42549730677455,39.99807877772024,42.54602183103775,43.50793174318734
pig_14,B2,5,B2_p5,2026-06-28 17:30:00,3,1,47.98540945345824,39.08914202974835,39.78132702084764,40.53323581063566,37.59955872711674,41.59087357522634,38.633153841952904,42.23928023670127,42.986207353816454
pig_14,B2,5,B2_p5,2026-06-28 18:00:00,3,1,42.26636522143731,39.1076603722472,42.07967364133467,46.875965339370495,37.347551148685405,37.75976054715166,40.507126235060646,40.939794030468626,40.648429765025355
pig_14,B2,5,B2_p5,2026-06-28 18:30:00,3,1,50.051305953894996,39.12617922140486,42.550655809244546,44.650162583614716,44.06797445393026,41.03568724453536,45.78654480498051,49.47075958591498,50.64761915122085
pig_14,B2,5,B2_p5,2026-06-28 19:00:00,3,1,46.50708661625618,39.14469686360112,42.95553762903543,47.16165968215428,38.77079080295923,43.619310806349425,42.30287723602077,46.81550329537619,42.807371135268816
pig_14,B2,5,B2_p5,2026-06-28 19:30:00,3,1,40.75311297243298,39.16320987226325,41.834411025263904,43.47201587585572,37.2090265279848,34.3220731541561,40.1514504494443,41.04644122100012,41.036898574187866
pig_14,B2,5,B2_p5,2026-06-28 20:00:00,3,1,35.843147136644774,39.18171996426359,38.68933260494191,39.01332401936496,36.90961190354794,39.21093662108783,37.09312456260931,38.672209183372814,39.06849199826714
pig_14,B2,5,B2_p5,2026-06-28 20:30:00,3,1,34.88164573623271,39.20023056888362,40.833823379912964,42.70477806336409,37.003576618658,36.26489390116978,39.07922933775424,40.5872936555904,39.1790414011016
pig_14,B2,5,B2_p5,2026-06-28 21:00:00,3,1,40.774037106901126,39.2187296942369,40.90188998642109,43.84584313592141,41.252525352989885,44.2939729166576,42.20618229320641,45.08569183775788,43.48075360304169
pig_14,B2,5,B2_p5,2026-06-28 22:30:00,3,1,34.77763387960752,39.27576689134142,40.66112876443002,41.60439703902365,37.94136759771241,38.92623847475289,39.5558863408239,41.251733491958646,37.78150469053265
pig_14,B2,5,B2_p5,2026-06-28 23:00:00,3,1,36.15958512038795,39.29272110686984,41.95726153195197,43.61577616683501,37.259159924185724,34.820241117061244,40.21747992771078,39.49193705795021,39.23489107579692
pig_14,B2,5,B2_p5,2026-06-28 23:30:00,3,1,36.56722942744466,39.31120913419979,42.72122568679891,47.372587240805586,37.585720928090026,38.92230506211694,41.12986225035178,43.31957924338364,40.67832873690902
pig_14,B2,5,B2_p5,2026-06-29 00:00:00,3,1,35.0308552065534,39.32969768690369,42.7891776436344,44.882414563085256,37.2146783879556,33.030258782381594,40.910744452589725,41.71149556070009,39.622684300732814
pig_14,B2,5,B2_p5,2026-06-29 00:30:00,3,1,34.54178113336653,39.348179920273395,41.262613080015754,37.97338758551189,37.73418773177232,38.699748514196685,39.90186348384831,40.63031381149618,36.33478241763988
pig_14,B2,5,B2_p5,2026-06-29 01:00:00,3,1,40.189520773326905,39.36666268248176,39.95566480776259,38.833023043517535,38.654306622767834,41.26114761529889,39.38072867847024,40.345205188596175,40.50167152912195
pig_14,B2,5,B2_p5,2026-06-29 01:30:00,3,1,34.60750587847406,39.38514084176558,37.17769797623733,36.22742285603889,37.26273390973593,33.07682160540095,35.86176546549379,33.757988382286214,36.8669814318767
pig_14,B2,5,B2_p5,2026-06-29 02:00:00,3,1,36.89719262959016,39.40361782226736,37.85199271807329,37.45303408826435,39.46831710045602,40.60822109496727,38.05433020263379,37.778431035837365,36.38394911443528
pig_14,B2,5,B2_p5,2026-06-29 02:30:00,3,1,30.88448719372588,39.42208507408178,37.45453095689361,36.06384846893421,38.175470624262786,41.62616542093329,36.748842893148115,37.21300205751104,36.85884167016677
pig_14,B2,5,B2_p5,2026-06-29 03:00:00,3,1,33.598464088337224,39.44055799271505,39.541089025013534,40.938850482889514,37.530639846722075,33.28917716981864,38.147779674094174,36.74363973447868,34.008443609609266
pig_14,B2,5,B2_p5,2026-06-29 03:30:00,3,1,34.722458730766185,39.45902118876846,39.064116758607526,38.61852431233485,37.63705899404819,37.35322794736071,37.784153323664654,35.823267324444004,34.427885383577795
pig_14,B2,5,B2_p5,2026-06-29 04:00:00,3,1,30.728818555203183,39.477484924521555,37.27439626986576,36.312363218387574,37.542438811613515,36.58526159246999,36.09372131106684,34.39356299472716,33.980022997515505
pig_14,B2,5,B2_p5,2026-06-29 04:30:00,3,1,30.238897224177023,39.495947491414164,37.40294125513318,36.239294237425796,37.35301592791151,36.804200955954954,36.060676958555604,35.55697093533527,33.63429635368528
pig_14,B2,5,B2_p5,2026-06-29 05:00:00,3,1,31.085013398121525,39.51440718195014,36.586899810023276,36.33387296478014,37.35064605025423,36.13440868855774,35.313170701400715,32.430287169767645,33.63235707903199
pig_14,B2,5,B2_p5,2026-06-29 05:30:00,3,1,34.70147511733141,39.53286058102209,33.954905069673586,31.366873426299282,37.978972679088365,39.56897368965974,33.388456246964296,33.60576933810026,33.401638476381855
pig_14,B2,5,B2_p5,2026-06-29 06:00:00,3,1,32.66842929632578,39.551312817683296,33.6868834978894,37.13063963158484,37.11037829514971,35.44935050979487,32.50670758317682,30.87472679134296,32.84146207298306
pig_14,B2,5,B2_p5,2026-06-29 06:30:00,3,1,33.47748390540309,39.56976047708479,35.21864518069527,34.6220120144745,37.94309798880649,38.917677573218256,34.476555329499924,36.06539249106625,32.97309315866527
pig_14,B2,5,B2_p5,2026-06-29 07:00:00,3,1,35.17681321806361,39.58820868588181,33.864644537186514,34.32993175153035,41.63236830658351,44.71126568918712,35.918629833867556,35.88773583509445,34.79366883024423
pig_14,B2,5,B2_p5,2026-06-29 07:30:00,3,1,30.9580684656124,39.60665744470883,34.98604868565057,33.61622417241047,40.21022252105178,43.036594957503794,35.88617929732234,38.20912216072245,34.60881064568048
pig_14,B2,5,B2_p5,2026-06-29 08:00:00,3,1,37.37104554946757,39.623559546836695,40.118182943889636,39.84295207530645,50.7444069048807,49.16955801480461,48.12276199407535,47.931647733097826,45.06180561790971
pig_14,B2,5,B2_p5,2026-06-29 10:00:00,4,1,35.33274724692446,39.59546340662899,34.92874392990906,33.6067232117699,41.623061861627704,44.71945923361854,36.86483442093121,36.61889321749689,35.01713632625806
pig_14,B2,5,B2_p5,2026-06-29 10:30:00,4,1,28.627557182860635,39.549815410033226,31.80254868700849,29.749122871016176,38.50563284554597,39.04761277906608,31.822622657286455,28.474791547210838,29.607214071944476
pig_14,B2,5,B2_p5,2026-06-29 11:00:00,4,1,30.22608495343207,39.50414984452024,31.780437905914148,29.714773519310334,41.219282822617906,47.631499595418276,33.796553317865325,37.55956690367097,33.26295503914851
pig_14,B2,5,B2_p5,2026-06-29 11:30:00,4,1,31.445928813355202,39.458458213966615,32.343620647740764,30.92820048087328,43.36284297420393,43.06428292388735,35.88426389829705,35.73557789727616,34.571304302744146
pig_14,B2,5,B2_p5,2026-06-29 12:00:00,4,1,29.657027473575766,39.41276163841293,32.73495224209942,27.921768014534585,42.033832741419,42.894150357063346,35.30237852959517,33.68114025291018,33.38480068991343
pig_14,B2,5,B2_p5,2026-06-29 12:30:00,4,1,28.17509376459512,39.367030457658046,30.598460746831105,28.52458807524488,41.091696774925076,47.466170078252205,32.726180002840486,38.84424102580438,31.926219160804564
pig_14,B2,5,B2_p5,2026-06-29 13:00:00,4,1,27.75779329817273,39.321290034070984,32.82796253094243,32.91982160814381,41.923429675510235,42.79459892785769,35.363192017475235,33.840867525267434,33.13898098457956
pig_14,B2,5,B2_p5,2026-06-29 13:30:00,4,1,30.695584911444577,39.27553610546439,33.4101256187736,36.971925443052776,43.38204083656907,43.04619062313518,36.97195367649025,39.41624981897102,36.10381318124232
pig_14,B2,5,B2_p5,2026-06-29 14:00:00,4,1,62.21355661704493,39.22976016364108,46.06542412665685,46.23703314672461,52.35897196584638,48.59209816365079,54.88913672951861,59.81131371464451,50.769663545321286
pig_14,B2,5,B2_p5,2026-06-29 14:30:00,4,1,33.51685364819747,39.184733178200176,44.91069995932284,51.1074650423173,51.9764559017239,48.53632530938323,53.60118671279421,55.275675024043295,48.64101615923227
pig_14,B2,5,B2_p5,2026-06-29 15:00:00,4,1,26.67064573875971,39.13816329529804,35.49671602012934,34.03859705539592,39.791179364398126,42.53623892389544,36.3345445572239,36.15441855123252,32.873734092328846
pig_14,B2,5,B2_p5,2026-06-29 15:30:00,4,1,28.806183285682593,39.092321084374106,33.273408828619125,36.79945645162748,43.62103730763798,40.26095029991077,37.13635924840891,41.398530824482414,34.27202846894872
pig_14,B2,5,B2_p5,2026-06-29 16:00:00,4,1,27.336454522108333,39.046482177046514,34.71595777043006,34.16416371384274,41.939387538709944,42.415038926770706,37.24504832860033,38.83824528309338,33.46893273922022
pig_14,B2,5,B2_p5,2026-06-29 16:30:00,4,1,33.693700414812255,39.00060408693042,30.647251098688947,29.676361897858584,43.727087959178206,40.41482482054019,34.907394735588994,32.732511284587346,33.00805828775527
pig_14,B2,5,B2_p5,2026-06-29 17:00:00,4,1,51.62797339079003,38.95550771422791,32.50288199559924,32.401141919937366,41.85803136146535,42.316216058060114,35.25158255404665,36.170321762852666,32.69423610040879
pig_14,B2,5,B2_p5,2026-06-29 17:30:00,4,1,25.030925993259103,38.908832140437724,32.11827763886638,30.907189896240215,39.21424325009872,43.59351658876351,33.019912053713426,35.720917740404886,29.13253872116201
pig_14,B2,5,B2_p5,2026-06-29 18:00:00,4,1,29.560204838472124,38.8629169801811,30.026466128642802,28.159317209725167,39.12062362701819,41.78863020157752,31.09855914031486,31.70450051969622,29.068456088130873
pig_14,B2,5,B2_p5,2026-06-29 18:30:00,4,1,23.140916959272452,38.81698373041522,29.5346279092522,27.144846020214775,36.12858065987127,32.805442475821934,28.517717384373242,27.33793906595151,24.61683877850992
pig_14,B2,5,B2_p5,2026-06-29 19:00:00,4,1,23.101899672266633,38.77101958747515,28.89426307893146,24.047052182673987,36.27209207327327,30.10046637466589,28.07413960607569,24.217953308275554,23.673855448029407
pig_14,B2,5,B2_p5,2026-06-29 19:30:00,4,1,22.285078584823,38.725045788766984,27.820957936197193,27.972119910434845,35.79422641655885,26.619988629082986,26.790985088051194,23.316769536672446,23.221665801985537
pig_14,B2,5,B2_p5,2026-06-29 20:00:00,4,1,21.979173690417035,38.67904527098835,28.370104211820745,25.916342670992066,35.77396936721398,27.040350353292325,27.299139388755837,22.53846799291745,23.462020756177182
pig_14,B2,5,B2_p5,2026-06-29 20:30:00,4,1,22.754366492347344,38.63303929317724,29.323514621853896,27.016213062544047,36.82288883739681,36.5027608971085,28.94539063524555,21.670833546226557,24.90312939077254
pig_14,B2,5,B2_p5,2026-06-29 21:00:00,4,1,25.490325135682127,38.58701504610483,31.152149463542678,29.024910481405406,36.314495349773075,36.984216835405554,30.251310758225834,28.317083904224233,25.076084352236816
pig_14,B2,5,B2_p5,2026-06-29 21:30:00,4,1,22.20345045304606,38.54097675788193,31.02126180225556,28.990280770016994,35.832923956229315,28.792568716202137,29.81349567012591,27.755011824254538,24.980863571108994
pig_14,B2,5,B2_p5,2026-06-29 22:00:00,4,1,24.169568776509607,38.49489880028861,29.161060191804168,25.786499448405053,36.032031455847424,30.149311359975787,28.312650062675964,25.652120197104253,24.944170969018387
pig_14,B2,5,B2_p5,2026-06-29 22:30:00,4,1,23.168636975379457,38.448815253961264,31.468881876041067,30.136825417209614,35.93575917218875,29.06097746777939,30.34825128304008,26.190348657477266,24.813319556785608
pig_14,B2,5,B2_p5,2026-06-29 23:00:00,4,1,32.25652504209589,38.402704749727334,32.93232830152954,33.338116937689435,42.291522367446845,42.08956294477539,36.29691485227885,37.45185148975317,34.05876783415625
pig_14,B2,5,B2_p5,2026-06-29 23:30:00,4,1,36.039706659966114,38.35659286804646,29.85111677969087,30.109233544555607,41.733243926394145,43.99611675616735,33.14890333884159,33.15654236868755,31.570765219453143
pig_14,B2,5,B2_p5,2026-06-30 00:00:00,4,1,24.072739858394357,38.3104539545913,29.65352346737396,27.759013197749915,35.44483081397668,26.78266978587581,28.44559297310503,25.644324685681173,23.76527118461751
